Inject to epoch: 21
Inject to step: 9
Load weights from gs://yiizy/golden_models/cifar10/resnet18_sgd/epoch_20
Epoch: 21/40, step: 0/49, loss: 1.00414, accuracy: 0.64648
Epoch: 21/40, step: 1/49, loss: 0.99466, accuracy: 0.63379
Epoch: 21/40, step: 2/49, loss: 1.01651, accuracy: 0.62109
Epoch: 21/40, step: 3/49, loss: 0.98257, accuracy: 0.64746
Epoch: 21/40, step: 4/49, loss: 0.99448, accuracy: 0.64746
Epoch: 21/40, step: 5/49, loss: 1.01626, accuracy: 0.63770
Epoch: 21/40, step: 6/49, loss: 1.04123, accuracy: 0.63281
Epoch: 21/40, step: 7/49, loss: 1.01741, accuracy: 0.64746
Epoch: 21/40, step: 8/49, loss: 0.98577, accuracy: 0.63086
Inject worker: 1
Inject layer: basicblock_1_basic_0_conv1_grad_in
Shape for target layer is (3, 3, 64, 64)
Position is (2, 2, 56, 40), Golden data is 0.04494786262512207, inject data is 3311000618552.85
Epoch: 21/40, step: 9/49, loss: 0.97247, accuracy: 0.65137
Epoch: 21/40, step: 10/49, loss: 3.17410, accuracy: 0.10645
Epoch: 21/40, step: 11/49, loss: 3.00732, accuracy: 0.10059
Epoch: 21/40, step: 12/49, loss: 3.07317, accuracy: 0.11523
Epoch: 21/40, step: 13/49, loss: 2.91226, accuracy: 0.11816
Epoch: 21/40, step: 14/49, loss: 2.83608, accuracy: 0.12793
Epoch: 21/40, step: 15/49, loss: 2.76672, accuracy: 0.13574
Epoch: 21/40, step: 16/49, loss: 2.73444, accuracy: 0.13867
Epoch: 21/40, step: 17/49, loss: 2.70061, accuracy: 0.13184
Epoch: 21/40, step: 18/49, loss: 2.63969, accuracy: 0.15820
Epoch: 21/40, step: 19/49, loss: 2.60842, accuracy: 0.15234
Epoch: 21/40, step: 20/49, loss: 2.56133, accuracy: 0.16211
Epoch: 21/40, step: 21/49, loss: 2.51684, accuracy: 0.16895
Epoch: 21/40, step: 22/49, loss: 2.47191, accuracy: 0.17285
Epoch: 21/40, step: 23/49, loss: 2.48863, accuracy: 0.16797
Epoch: 21/40, step: 24/49, loss: 2.51601, accuracy: 0.15430
Epoch: 21/40, step: 25/49, loss: 2.48151, accuracy: 0.16309
Epoch: 21/40, step: 26/49, loss: 2.45978, accuracy: 0.17090
Epoch: 21/40, step: 27/49, loss: 2.47320, accuracy: 0.16113
Epoch: 21/40, step: 28/49, loss: 2.36362, accuracy: 0.18848
Epoch: 21/40, step: 29/49, loss: 2.45711, accuracy: 0.16309
Epoch: 21/40, step: 30/49, loss: 2.38853, accuracy: 0.15918
Epoch: 21/40, step: 31/49, loss: 2.34632, accuracy: 0.18066
Epoch: 21/40, step: 32/49, loss: 2.39359, accuracy: 0.17383
Epoch: 21/40, step: 33/49, loss: 2.27410, accuracy: 0.18262
Epoch: 21/40, step: 34/49, loss: 2.33912, accuracy: 0.17676
Epoch: 21/40, step: 35/49, loss: 2.27784, accuracy: 0.19727
Epoch: 21/40, step: 36/49, loss: 2.30301, accuracy: 0.17480
Epoch: 21/40, step: 37/49, loss: 2.32422, accuracy: 0.18652
Epoch: 21/40, step: 38/49, loss: 2.30426, accuracy: 0.17676
Epoch: 21/40, step: 39/49, loss: 2.30544, accuracy: 0.18652
Epoch: 21/40, step: 40/49, loss: 2.31936, accuracy: 0.19434
Epoch: 21/40, step: 41/49, loss: 2.28095, accuracy: 0.19531
Epoch: 21/40, step: 42/49, loss: 2.22632, accuracy: 0.21387
Epoch: 21/40, step: 43/49, loss: 2.25632, accuracy: 0.20605
Epoch: 21/40, step: 44/49, loss: 2.29792, accuracy: 0.19629
Epoch: 21/40, step: 45/49, loss: 2.25278, accuracy: 0.19434
Epoch: 21/40, step: 46/49, loss: 2.19311, accuracy: 0.22754
Epoch: 21/40, step: 47/49, loss: 2.25370, accuracy: 0.20898
Epoch: 21/40, step: 48/49, loss: 2.18214, accuracy: 0.22070
Epoch: 22/40, step: 0/49, loss: 2.31636, accuracy: 0.19531
Epoch: 22/40, step: 1/49, loss: 2.26206, accuracy: 0.21094
Epoch: 22/40, step: 2/49, loss: 2.22084, accuracy: 0.20801
Epoch: 22/40, step: 3/49, loss: 2.24116, accuracy: 0.20898
Epoch: 22/40, step: 4/49, loss: 2.20071, accuracy: 0.22168
Epoch: 22/40, step: 5/49, loss: 2.27795, accuracy: 0.20703
Epoch: 22/40, step: 6/49, loss: 2.21893, accuracy: 0.20996
Epoch: 22/40, step: 7/49, loss: 2.20750, accuracy: 0.21777
Epoch: 22/40, step: 8/49, loss: 2.22976, accuracy: 0.17773
Epoch: 22/40, step: 9/49, loss: 2.18567, accuracy: 0.20508
Epoch: 22/40, step: 10/49, loss: 2.18371, accuracy: 0.19727
Epoch: 22/40, step: 11/49, loss: 2.24107, accuracy: 0.18262
Epoch: 22/40, step: 12/49, loss: 2.19958, accuracy: 0.20410
Epoch: 22/40, step: 13/49, loss: 2.16997, accuracy: 0.21094
Epoch: 22/40, step: 14/49, loss: 2.19684, accuracy: 0.21191
Epoch: 22/40, step: 15/49, loss: 2.25889, accuracy: 0.19531
Epoch: 22/40, step: 16/49, loss: 2.08373, accuracy: 0.24512
Epoch: 22/40, step: 17/49, loss: 2.21575, accuracy: 0.20215
Epoch: 22/40, step: 18/49, loss: 2.16358, accuracy: 0.22461
